"","Id","TotalSteps","TotalDistance","VeryActiveDistance","ModeratelyActiveDistance","LightActiveDistance","VeryActiveMinutes","FairlyActiveMinutes","LightlyActiveMinutes","SedentaryMinutes","Calories","Weekday","ActiveMinutesTotal"
"819",8378563200,7626,6.050000191,0.8299999833,0.7099999785,4.5,65,15,156,723,3635,"Tuesday",236
"820",8378563200,12386,9.819999695,4.960000038,0.6499999762,4.210000038,116,14,169,680,4079,"Wednesday",299
"821",8378563200,13318,10.56000042,5.619999886,1.029999971,3.910000086,123,21,174,699,4163,"Thursday",318
"822",8378563200,14461,11.47000027,4.909999847,1.149999976,5.409999847,60,23,190,729,3666,"Friday",273
"823",8378563200,11207,8.890000343,5.369999886,1.070000052,2.440000057,64,21,142,563,3363,"Saturday",227
"824",8378563200,2132,1.690000057,0,0,1.690000057,0,0,93,599,2572,"Sunday",93
"825",8378563200,13630,10.81000042,5.050000191,0.5600000024,5.199999809,117,10,174,720,4157,"Monday",301
"826",8378563200,13070,10.35999966,5.300000191,0.8799999952,4.179999828,120,19,154,737,4092,"Tuesday",293
"827",8378563200,9388,7.440000057,2.230000019,0.4399999976,4.78000021,82,8,169,763,3787,"Wednesday",259
"828",8378563200,15148,12.01000023,6.900000095,0.8199999928,4.289999962,137,16,145,677,4236,"Thursday",298
"829",8378563200,12200,9.670000076,4.909999847,0.5899999738,4.179999828,113,12,159,769,4044,"Friday",284
"830",8378563200,5709,4.53000021,1.519999981,0.5199999809,2.480000019,19,10,136,740,2908,"Saturday",165
"831",8378563200,3703,2.940000057,0,0,2.940000057,0,0,135,734,2741,"Sunday",135
"832",8378563200,12405,9.840000153,5.050000191,0.8700000048,3.920000076,117,16,141,692,4005,"Monday",274
"833",8378563200,16208,12.85000038,7.510000229,0.9200000167,4.420000076,90,18,161,593,3763,"Tuesday",269
"834",8378563200,7359,5.840000153,0.3300000131,0.1800000072,5.329999924,4,4,192,676,3061,"Wednesday",200
"835",8378563200,5417,4.300000191,0.8999999762,0.4900000095,2.910000086,11,10,139,711,2884,"Thursday",160
"836",8378563200,6175,4.900000095,0.25,0.3600000143,4.269999981,3,7,172,767,2982,"Friday",182
"837",8378563200,2946,2.339999914,0,0,2.339999914,0,0,121,780,2660,"Saturday",121
"838",8378563200,11419,9.06000042,6.03000021,0.5600000024,2.470000029,71,10,127,669,3369,"Sunday",208
"839",8378563200,6064,4.809999943,0.6299999952,0.1700000018,4.010000229,63,4,142,802,3491,"Monday",209
"840",8378563200,8712,6.909999847,1.340000033,1.059999943,4.5,71,20,195,822,3784,"Tuesday",286
"841",8378563200,7875,6.239999771,1.559999943,0.4900000095,4.199999809,19,10,167,680,3110,"Wednesday",196
"842",8378563200,8567,6.789999962,0.8899999857,0.1599999964,5.739999771,66,3,214,764,3783,"Thursday",283
"843",8378563200,7045,5.590000153,1.549999952,0.25,3.779999971,74,5,166,831,3644,"Friday",245
"844",8378563200,4468,3.539999962,0,0,3.539999962,0,0,158,851,2799,"Saturday",158
"845",8378563200,2943,2.329999924,0,0,2.329999924,0,0,139,621,2685,"Sunday",139
"846",8378563200,8382,6.650000095,1.269999981,0.6600000262,4.71999979,71,13,171,772,3721,"Monday",255
"847",8378563200,6582,5.21999979,0.6600000262,0.6399999857,3.920000076,63,13,152,840,3586,"Tuesday",228
"848",8378563200,9143,7.25,1.389999986,0.5899999738,5.269999981,72,10,184,763,3788,"Wednesday",266
"849",8378563200,4561,3.619999886,0.6499999762,0.2700000107,2.690000057,8,6,102,433,1976,"Thursday",116
"850",8583815059,5014,3.910000086,0,0.3300000131,3.579999924,0,7,196,1237,2650,"Tuesday",203
"851",8583815059,5571,4.349999905,0.150000006,0.9700000286,3.230000019,2,23,163,1252,2654,"Wednesday",188
"852",8583815059,3135,2.450000048,0,0,2.430000067,0,0,134,1306,2443,"Thursday",134
"853",8583815059,3430,2.680000067,0,0,0.8999999762,0,0,65,1375,2505,"Friday",65
"854",8583815059,5319,4.150000095,0,0,0,0,0,0,1440,2693,"Saturday",0
"855",8583815059,3008,2.349999905,0,0,0,0,0,0,1440,2439,"Sunday",0
"856",8583815059,3864,3.00999999,0.3100000024,1.059999943,1.350000024,4,22,105,1309,2536,"Monday",131
"857",8583815059,5697,4.440000057,0.5299999714,0.4799999893,3.440000057,7,10,166,1257,2668,"Tuesday",183
"858",8583815059,5273,4.110000134,0,1.039999962,3.069999933,0,27,167,1246,2647,"Wednesday",194
"859",8583815059,8538,6.659999847,2.630000114,1.019999981,3.00999999,35,18,158,1229,2883,"Thursday",211
"860",8583815059,8687,6.78000021,0.2899999917,2.410000086,4.079999924,4,54,212,1170,2944,"Friday",270
"861",8583815059,9423,7.349999905,0.5299999714,2.029999971,4.75,7,44,238,1151,3012,"Saturday",289
"862",8583815059,8286,6.460000038,0.150000006,2.049999952,4.269999981,2,44,206,1188,2889,"Sunday",252
"863",8583815059,4503,3.50999999,1.470000029,0.2399999946,1.809999943,18,6,122,1294,2547,"Monday",146
"864",8583815059,10499,8.18999958,0.0700000003,4.21999979,3.890000105,1,91,214,1134,3093,"Tuesday",306
"865",8583815059,12474,9.729999542,6.599999905,0.2700000107,2.869999886,77,5,129,1229,3142,"Wednesday",211
"866",8583815059,6174,4.820000172,0,1.200000048,3.609999895,0,28,203,1209,2757,"Thursday",231
"867",8583815059,15168,11.82999992,3.900000095,3,4.920000076,46,67,258,1069,3513,"Friday",371
"868",8583815059,10085,7.869999886,0.150000006,1.279999971,6.429999828,2,28,317,1093,3164,"Saturday",347
"869",8583815059,4512,3.519999981,0.7799999714,0.1199999973,2.039999962,10,2,117,1311,2596,"Sunday",129
"870",8583815059,8469,6.610000134,0,0,0,0,0,0,1440,2894,"Monday",0
"871",8583815059,12015,9.369999886,0,0,0,0,0,0,1440,3212,"Tuesday",0
"872",8583815059,3588,2.799999952,0,0,0,0,0,0,1440,2516,"Wednesday",0
"873",8583815059,12427,9.68999958,0,0,1.179999948,0,0,70,1370,3266,"Thursday",70
"874",8583815059,5843,4.559999943,0.1400000006,1.190000057,3.230000019,2,22,166,1250,2683,"Friday",190
"875",8583815059,6117,4.769999981,0,0,4.769999981,0,0,250,1190,2810,"Saturday",250
"876",8583815059,9217,7.190000057,0.2199999988,3.309999943,3.660000086,3,72,182,1183,2940,"Sunday",257
"877",8583815059,9877,7.699999809,5.760000229,0.1700000018,1.730000019,66,4,110,1260,2947,"Monday",180
"878",8583815059,8240,6.429999828,0.6899999976,2.00999999,3.720000029,9,43,162,1226,2846,"Tuesday",214
"879",8583815059,8701,6.789999962,0.3700000048,3.24000001,3.170000076,5,71,177,1106,2804,"Wednesday",253
"880",8583815059,0,0,0,0,0,0,0,0,1440,0,"Thursday",0
"881",8792009665,2564,1.639999986,0,0,1.639999986,0,0,116,831,2044,"Tuesday",116
"882",8792009665,1320,0.8399999738,0,0,0.8399999738,0,0,82,806,1934,"Wednesday",82
"883",8792009665,1219,0.7799999714,0,0,0.7799999714,0,0,84,853,1963,"Thursday",84
"884",8792009665,2483,1.590000033,0,0,1.590000033,0,0,126,937,2009,"Friday",126
"885",8792009665,244,0.1599999964,0,0,0.1599999964,0,0,12,1428,1721,"Saturday",12
"886",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Sunday",0
"887",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Monday",0
"888",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Tuesday",0
"889",8792009665,3147,2.00999999,0,0.2800000012,1.74000001,0,10,139,744,2188,"Wednesday",149
"890",8792009665,144,0.09000000358,0,0,0.09000000358,0,0,9,1431,1720,"Thursday",9
"891",8792009665,4068,2.599999905,0.05000000075,0.2800000012,2.269999981,1,20,195,817,2419,"Friday",216
"892",8792009665,5245,3.359999895,0.1599999964,0.4399999976,2.75,8,45,232,795,2748,"Saturday",285
"893",8792009665,400,0.2599999905,0.03999999911,0.05000000075,0.1599999964,3,8,19,1410,1799,"Sunday",30
"894",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Monday",0
"895",8792009665,1321,0.8500000238,0,0,0.8500000238,0,0,80,1360,1928,"Tuesday",80
"896",8792009665,1758,1.129999995,0,0,1.129999995,0,0,112,900,2067,"Wednesday",112
"897",8792009665,6157,3.940000057,0,0,3.940000057,0,0,310,714,2780,"Thursday",310
"898",8792009665,8360,5.349999905,0.1400000006,0.2800000012,4.929999828,6,14,380,634,3101,"Friday",400
"899",8792009665,7174,4.590000153,0.3300000131,0.3600000143,3.910000086,10,20,301,749,2896,"Saturday",331
"900",8792009665,1619,1.039999962,0,0,1.039999962,0,0,79,834,1962,"Sunday",79
"901",8792009665,1831,1.169999957,0,0,1.169999957,0,0,101,916,2015,"Monday",101
"902",8792009665,2421,1.549999952,0,0,1.549999952,0,0,156,739,2297,"Tuesday",156
"903",8792009665,2283,1.460000038,0,0,1.460000038,0,0,129,848,2067,"Wednesday",129
"904",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Thursday",0
"905",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Friday",0
"906",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Saturday",0
"907",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Sunday",0
"908",8792009665,0,0,0,0,0,0,0,0,1440,1688,"Monday",0
"909",8792009665,0,0,0,0,0,0,0,0,48,57,"Tuesday",0
"910",8877689391,23186,20.39999962,12.22000027,0.3400000036,7.820000172,85,7,312,1036,3921,"Tuesday",404
"911",8877689391,15337,9.579999924,3.549999952,0.3799999952,5.639999866,108,18,216,1098,3566,"Wednesday",342
"912",8877689391,21129,18.97999954,10.55000019,0.5899999738,7.75,68,13,298,1061,3793,"Thursday",379
"913",8877689391,13422,7.170000076,0.05000000075,0.05000000075,7.010000229,106,1,281,1052,3934,"Friday",388
"914",8877689391,29326,25.29000092,13.23999977,1.210000038,10.71000004,94,29,429,888,4547,"Saturday",552
"915",8877689391,15118,8.869999886,0,0.0700000003,8.789999962,58,15,307,1060,3545,"Sunday",380
"916",8877689391,11423,8.670000076,2.440000057,0.2700000107,5.940000057,29,5,191,1215,2761,"Monday",225
"917",8877689391,18785,17.39999962,12.14999962,0.1800000072,5.03000021,82,13,214,1131,3676,"Tuesday",309
"918",8877689391,19948,18.11000061,11.02000046,0.6899999976,6.340000153,73,19,225,1123,3679,"Wednesday",317
"919",8877689391,19377,17.62000084,12.28999996,0.4199999869,4.889999866,82,13,226,1119,3659,"Thursday",321
"920",8877689391,18258,16.30999947,10.22999954,0.02999999933,5.96999979,61,2,236,1141,3427,"Friday",299
"921",8877689391,11200,7.429999828,0,0,7.400000095,102,6,300,1032,3891,"Saturday",408
"922",8877689391,16674,15.73999977,11.01000023,0.009999999776,4.690000057,64,1,227,1148,3455,"Sunday",292
"923",8877689391,12986,8.739999771,2.369999886,0.0700000003,6.269999981,113,8,218,1101,3802,"Monday",339
"924",8877689391,11101,8.430000305,1.75999999,0.1299999952,6.5,22,3,258,1157,2860,"Tuesday",283
"925",8877689391,23629,20.64999962,13.06999969,0.4399999976,7.099999905,93,8,235,1104,3808,"Wednesday",336
"926",8877689391,14890,11.30000019,4.929999828,0.3799999952,5.96999979,58,8,231,1143,3060,"Thursday",297
"927",8877689391,9733,7.389999866,1.379999995,0.1700000018,5.789999962,18,5,210,1207,2698,"Friday",233
"928",8877689391,27745,26.71999931,21.65999985,0.07999999821,4.929999828,124,4,223,1089,4398,"Saturday",351
"929",8877689391,10930,8.319999695,3.130000114,0.5699999928,4.570000172,36,12,166,1226,2786,"Sunday",214
"930",8877689391,4790,3.640000105,0,0,3.559999943,0,0,105,1335,2189,"Monday",105
"931",8877689391,10818,8.210000038,1.389999986,0.1000000015,6.670000076,19,3,229,1189,2817,"Tuesday",251
"932",8877689391,18193,16.29999924,10.42000008,0.3100000024,5.53000021,66,8,212,1154,3477,"Wednesday",286
"933",8877689391,14055,10.67000008,5.460000038,0.8199999928,4.369999886,67,15,188,1170,3052,"Thursday",270
"934",8877689391,21727,19.34000015,12.78999996,0.2899999917,6.159999847,96,17,232,1095,4015,"Friday",345
"935",8877689391,12332,8.130000114,0.07999999821,0.9599999785,6.989999771,105,28,271,1036,4142,"Saturday",404
"936",8877689391,10686,8.109999657,1.080000043,0.200000003,6.800000191,17,4,245,1174,2847,"Sunday",266
"937",8877689391,20226,18.25,11.10000038,0.8000000119,6.239999771,73,19,217,1131,3710,"Monday",309
"938",8877689391,10733,8.149999619,1.350000024,0.4600000083,6.28000021,18,11,224,1187,2832,"Tuesday",253
"939",8877689391,21420,19.55999947,13.22000027,0.4099999964,5.889999866,88,12,213,1127,3832,"Wednesday",313
"940",8877689391,8064,6.119999886,1.820000052,0.03999999911,4.25,23,1,137,770,1849,"Thursday",161
